sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_no_reset,4,1,True,False,False,7,12,,"0,0,0,0","X,Z","7,12",[],all_cnot_round_patterns,Z,3,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",10
1,mid_measure_no_reset,4,1,True,False,False,7,12,0,"1,0,0,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000001000100000000000100010000,000100010001000100010001,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]]}",10
2,mid_measure_no_reset,4,1,True,False,False,7,12,1,"0,1,0,0","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000010001000000000001,000000010001000100010001,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]]}",10
3,mid_measure_no_reset,4,1,True,False,False,7,12,2,"0,0,1,0","X,Z","7,12","[{""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000000000000100010000,000000000000000100010001,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]]}",10
4,mid_measure_no_reset,4,1,True,False,False,7,12,3,"0,0,0,1","X,Z","7,12","[{""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000000000000000000001,000000000000000000000001,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1]]]}",10
5,mid_measure_no_reset,4,1,True,False,False,7,12,"0,1","1,1,0,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000001000100010001000100010001,000100000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",10
6,mid_measure_no_reset,4,1,True,False,False,7,12,"0,2","1,0,1,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000001000100000000000000000000,000100010001000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",10
7,mid_measure_no_reset,4,1,True,False,False,7,12,"0,3","1,0,0,1","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000001000100000000000100010001,000100010001000100010000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0]]]}",10
8,mid_measure_no_reset,4,1,True,False,False,7,12,"1,2","0,1,1,0","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000010001000100010001,000000010001000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",10
9,mid_measure_no_reset,4,1,True,False,False,7,12,"1,3","0,1,0,1","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000010001000000000000,000000010001000100010000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0]]]}",10
