sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_no_reset,4,1,True,False,False,14,1,,"0,0,0,0","X,Z","14,1",[],all_cnot_round_patterns,X,1,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",14
1,mid_measure_no_reset,4,1,True,False,False,14,1,0,"1,0,0,0","X,Z","14,1","[{""round"": 0, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000100011000000000010001100,100011001000110010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
2,mid_measure_no_reset,4,1,True,False,False,14,1,1,"0,1,0,0","X,Z","14,1","[{""round"": 1, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000001000110000000000,000000001000110010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
3,mid_measure_no_reset,4,1,True,False,False,14,1,2,"0,0,1,0","X,Z","14,1","[{""round"": 2, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000000000000010001100,000000000000000010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
4,mid_measure_no_reset,4,1,True,False,False,14,1,3,"0,0,0,1","X,Z","14,1","[{""round"": 3, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",14
5,mid_measure_no_reset,4,1,True,False,False,14,1,"0,1","1,1,0,0","X,Z","14,1","[{""round"": 0, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000100011001000110010001100,100011000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",14
6,mid_measure_no_reset,4,1,True,False,False,14,1,"0,2","1,0,1,0","X,Z","14,1","[{""round"": 0, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000100011000000000000000000,100011001000110000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",14
7,mid_measure_no_reset,4,1,True,False,False,14,1,"0,3","1,0,0,1","X,Z","14,1","[{""round"": 0, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000100011000000000010001100,100011001000110010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
8,mid_measure_no_reset,4,1,True,False,False,14,1,"1,2","0,1,1,0","X,Z","14,1","[{""round"": 1, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000001000110010001100,000000001000110000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",14
9,mid_measure_no_reset,4,1,True,False,False,14,1,"1,3","0,1,0,1","X,Z","14,1","[{""round"": 1, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000001000110000000000,000000001000110010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
10,mid_measure_no_reset,4,1,True,False,False,14,1,"2,3","0,0,1,1","X,Z","14,1","[{""round"": 2, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 14, ""target"": 1, ""error_wires"": [14, 1], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,1,00000000000000000000000010001100,000000000000000010001100,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0]]]}",14
