sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_no_reset,4,1,True,False,False,16,7,,"0,0,0,0","X,Z","16,7",[],all_cnot_round_patterns,X,3,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",22
1,mid_measure_no_reset,4,1,True,False,False,16,7,0,"1,0,0,0","X,Z","16,7","[{""round"": 0, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000100110000000000010011,000100110001001100010011,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]]}",22
2,mid_measure_no_reset,4,1,True,False,False,16,7,1,"0,1,0,0","X,Z","16,7","[{""round"": 1, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000000000001001100000000,000000000001001100010011,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]]}",22
3,mid_measure_no_reset,4,1,True,False,False,16,7,2,"0,0,1,0","X,Z","16,7","[{""round"": 2, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000000000000000000010011,000000000000000000010011,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1]]]}",22
4,mid_measure_no_reset,4,1,True,False,False,16,7,3,"0,0,0,1","X,Z","16,7","[{""round"": 3, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",22
5,mid_measure_no_reset,4,1,True,False,False,16,7,"0,1","1,1,0,0","X,Z","16,7","[{""round"": 0, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000100110001001100010011,000100110000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",22
6,mid_measure_no_reset,4,1,True,False,False,16,7,"0,2","1,0,1,0","X,Z","16,7","[{""round"": 0, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000100110000000000000000,000100110001001100000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0]]]}",22
7,mid_measure_no_reset,4,1,True,False,False,16,7,"0,3","1,0,0,1","X,Z","16,7","[{""round"": 0, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000100110000000000010011,000100110001001100010011,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1]]], ""detection_events"": [[[0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]]}",22
8,mid_measure_no_reset,4,1,True,False,False,16,7,"1,2","0,1,1,0","X,Z","16,7","[{""round"": 1, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000000000001001100010011,000000000001001100000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0]]]}",22
9,mid_measure_no_reset,4,1,True,False,False,16,7,"1,3","0,1,0,1","X,Z","16,7","[{""round"": 1, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 16, ""target"": 7, ""error_wires"": [16, 7], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,X,3,00000000000000000001001100000000,000000000001001100010011,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1]]]}",22
