sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_no_reset,4,1,True,False,False,6,11,,"0,0,0,0","X,Z","6,11",[],all_cnot_round_patterns,Z,2,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",7
1,mid_measure_no_reset,4,1,True,False,False,6,11,0,"1,0,0,0","X,Z","6,11","[{""round"": 0, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000001000000000000000100000,001000000010000000100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]]}",7
2,mid_measure_no_reset,4,1,True,False,False,6,11,1,"0,1,0,0","X,Z","6,11","[{""round"": 1, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000010000000000000,000000000010000000100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]]}",7
3,mid_measure_no_reset,4,1,True,False,False,6,11,2,"0,0,1,0","X,Z","6,11","[{""round"": 2, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000000000000100000,000000000000000000100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]]}",7
4,mid_measure_no_reset,4,1,True,False,False,6,11,3,"0,0,0,1","X,Z","6,11","[{""round"": 3, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",7
5,mid_measure_no_reset,4,1,True,False,False,6,11,"0,1","1,1,0,0","X,Z","6,11","[{""round"": 0, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000001000000010000000100000,001000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",7
6,mid_measure_no_reset,4,1,True,False,False,6,11,"0,2","1,0,1,0","X,Z","6,11","[{""round"": 0, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000001000000000000000000000,001000000010000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",7
7,mid_measure_no_reset,4,1,True,False,False,6,11,"0,3","1,0,0,1","X,Z","6,11","[{""round"": 0, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000001000000000000000100000,001000000010000000100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]]}",7
8,mid_measure_no_reset,4,1,True,False,False,6,11,"1,2","0,1,1,0","X,Z","6,11","[{""round"": 1, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000010000000100000,000000000010000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",7
9,mid_measure_no_reset,4,1,True,False,False,6,11,"1,3","0,1,0,1","X,Z","6,11","[{""round"": 1, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 6, ""target"": 11, ""error_wires"": [6, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000010000000000000,000000000010000000100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0]]]}",7
