sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_reset,4,1,True,True,False,3,11,,"0,0,0,0","X,Z","3,11",[],all_cnot_round_patterns,Z,2,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",6
1,mid_measure_reset,4,1,True,True,False,3,11,0,"1,0,0,0","X,Z","3,11","[{""round"": 0, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000010101000101010001010100010,101000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0]]], ""detection_events"": [[[1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",6
2,mid_measure_reset,4,1,True,True,False,3,11,1,"0,1,0,0","X,Z","3,11","[{""round"": 1, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000101010001010100010,000000101010000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",6
3,mid_measure_reset,4,1,True,True,False,3,11,2,"0,0,1,0","X,Z","3,11","[{""round"": 2, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000000001010100010,000000000000001010100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0]]]}",6
4,mid_measure_reset,4,1,True,True,False,3,11,3,"0,0,0,1","X,Z","3,11","[{""round"": 3, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000000000000000000010,000000000000000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",6
5,mid_measure_reset,4,1,True,True,False,3,11,"0,1","1,1,0,0","X,Z","3,11","[{""round"": 0, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000010101000000000000000000000,101000101010000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",6
6,mid_measure_reset,4,1,True,True,False,3,11,"0,2","1,0,1,0","X,Z","3,11","[{""round"": 0, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000010101000101010000000000000,101000000000001010100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0]]]}",6
7,mid_measure_reset,4,1,True,True,False,3,11,"0,3","1,0,0,1","X,Z","3,11","[{""round"": 0, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000010101000101010001010100000,101000000000000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",6
8,mid_measure_reset,4,1,True,True,False,3,11,"1,2","0,1,1,0","X,Z","3,11","[{""round"": 1, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000101010000000000000,000000101010001010100000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0]]]}",6
9,mid_measure_reset,4,1,True,True,False,3,11,"1,3","0,1,0,1","X,Z","3,11","[{""round"": 1, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 3, ""target"": 11, ""error_wires"": [3, 11], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,2,00000000000000101010001010100000,000000101010000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",6
