sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,mid_measure_reset,4,1,True,True,False,5,12,,"0,0,0,0","X,Z","5,12",[],all_cnot_round_patterns,Z,3,00000000000000000000000000000000,000000000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",9
1,mid_measure_reset,4,1,True,True,False,5,12,0,"1,0,0,0","X,Z","5,12","[{""round"": 0, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000010010100100101001001010010,010100000000000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0]]], ""detection_events"": [[[0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",9
2,mid_measure_reset,4,1,True,True,False,5,12,1,"0,1,0,0","X,Z","5,12","[{""round"": 1, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000100101001001010010,000000100101000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",9
3,mid_measure_reset,4,1,True,True,False,5,12,2,"0,0,1,0","X,Z","5,12","[{""round"": 2, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000000000001001010010,000000000000001001010000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0]]]}",9
4,mid_measure_reset,4,1,True,True,False,5,12,3,"0,0,0,1","X,Z","5,12","[{""round"": 3, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000000000000000000010,000000000000000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",9
5,mid_measure_reset,4,1,True,True,False,5,12,"0,1","1,1,0,0","X,Z","5,12","[{""round"": 0, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000010010100000000000000000000,010100100101000000000000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]}",9
6,mid_measure_reset,4,1,True,True,False,5,12,"0,2","1,0,1,0","X,Z","5,12","[{""round"": 0, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000010010100100101000000000000,010100000000001001010000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0]]]}",9
7,mid_measure_reset,4,1,True,True,False,5,12,"0,3","1,0,0,1","X,Z","5,12","[{""round"": 0, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000010010100100101001001010000,010100000000000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0]]], ""detection_events"": [[[0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",9
8,mid_measure_reset,4,1,True,True,False,5,12,"1,2","0,1,1,0","X,Z","5,12","[{""round"": 1, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000100101000000000000,000000100101001001010000,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0]]]}",9
9,mid_measure_reset,4,1,True,True,False,5,12,"1,3","0,1,0,1","X,Z","5,12","[{""round"": 1, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 5, ""target"": 12, ""error_wires"": [5, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,00000000000000100101001001010000,000000100101000000000010,,,"{""syndrome"": [[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0]]], ""detection_events"": [[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]}",9
