291,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
9,286,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,295,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,297,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,3,289,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0
0,0,1,0,0,0,1,290,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0
0,0,0,3,0,0,0,0,281,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,270,6,1,0,0,1,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,282,10,0,0,0,0,0,0,3,0,0,3,1,0
0,0,0,0,0,0,0,0,0,0,3,296,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,0,0,0,0,0,0,0,290,4,0,0,0,0,1,0,0,0,0,0
0,2,1,0,1,0,0,0,0,0,0,0,11,280,4,0,0,1,0,0,0,0,0,0
0,0,0,0,4,2,0,0,0,0,0,0,0,2,230,6,8,47,0,0,0,0,1,0
0,1,0,0,2,0,0,0,0,2,0,1,1,5,233,6,4,43,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,278,1,11,0,0,0,0,0
0,0,0,0,0,1,0,0,0,2,0,0,0,7,210,19,9,52,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,3,1,0,1,0,2,0,5,0,276,0,7,3,0,0
0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,6,1,278,0,8,2,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,8,0,275,0,7,4,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,287,7,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,2,0,0,4,273,13
0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0,0,5,272,15
